"clno","sizw","ids","dist_name","ratio"
"446",446,2,"1103","Unknown",0.25
"447",447,3,"1103","Unknown",0.333333333333333
"448",448,10,"1103 1102","Unknown",0.55
"449",449,82,"1101 1103 1102 701 702 703","Unknown",0.731707317073171
"450",450,130,"1103 1102 1101","Unknown",0.819230769230769
"451",451,1,"1102","Unknown",0
"452",452,4,"1102 1103","Unknown",0.375
"453",453,25,"1103 1102 1101","Unknown",0.64
"454",454,1,"1101","Unknown",0
"455",455,135,"1103 1102 1101","Unknown",0.788888888888889
"456",456,1,"1101","Unknown",0
"457",457,4,"1103 1101","Unknown",0.375
"458",458,69,"1101","Unknown",0.739130434782609
"459",459,1,"1101","Unknown",0
"460",460,1,"1103","Unknown",0
"461",461,2,"1101","Unknown",0.25
"462",462,1,"1101","Unknown",0
"463",463,15,"1103 1101 1102","Unknown",0.533333333333333
"464",464,1,"1101","Unknown",0
"465",465,58,"1102 1101 1103","Unknown",0.724137931034483
"466",466,1,"1101","Unknown",0
"467",467,66,"1101 1102 1103","Unknown",0.757575757575758
"468",468,406,"1102 1101 1103","Unknown",0.896551724137931
"469",469,102,"1102 1103 1101","Unknown",0.823529411764706
"470",470,1,"1102","Unknown",0
"471",471,50,"1101 1102 1103","Unknown",0.78
"472",472,2,"1103","Unknown",0.25
"473",473,6,"1101 1103 1102","Unknown",0.416666666666667
"474",474,1,"1101","Unknown",0
"475",475,160,"1102 1101 1103","Unknown",0.878125
"476",476,1,"1101","Unknown",0
"477",477,8,"1102 1103 1101","Unknown",0.5
"478",478,218,"1101 1102 1103","Unknown",0.887614678899083
"479",479,73,"1101 1102 1103","Unknown",0.773972602739726
"480",480,16,"1103","Unknown",0.5
"481",481,31,"1103 1101 1102","Unknown",0.548387096774194
"482",482,9,"1101 1102","Unknown",0.555555555555556
"483",483,1,"1101","Unknown",0
"484",484,89,"1101 1103 1102","Unknown",0.825842696629214
"485",485,1,"1101","Unknown",0
"486",486,170,"1101 1103 1102","Unknown",0.885294117647059
"487",487,57,"1101 1103 1102","Unknown",0.807017543859649
"488",488,7,"1102 1103","Unknown",0.571428571428571
"489",489,6,"1103 1101","Unknown",0.5
"490",490,1,"1101","Unknown",0
"491",491,99,"1102 1103 1101","Unknown",0.868686868686869
"492",492,144,"1103 1101 1102 701 703 702","Unknown",0.829861111111111
"493",493,1,"1101","Unknown",0
"494",494,1,"1102","Unknown",0
"495",495,1,"1102","Unknown",0
"496",496,145,"1102 1103 1101","Unknown",0.824137931034483
"497",497,1,"1102","Unknown",0
"498",498,13,"1102 1103 1101","Unknown",0.576923076923077
"499",499,2,"1101","Unknown",0.25
"500",500,108,"1101 1103 1102","Unknown",0.819444444444444
"501",501,1,"1101","Unknown",0
"502",502,2,"1101","Unknown",0.25
"503",503,1,"1101","Unknown",0
"504",504,46,"1101 1102 1103","Unknown",0.695652173913043
"505",505,106,"1101 1103 1102","Unknown",0.858490566037736
"506",506,110,"1103 1102 1101","Unknown",0.822727272727273
"507",507,54,"1101 1102 1103","Unknown",0.75
"508",508,1,"1102","Unknown",0
"509",509,89,"1102 1103 1101","Unknown",0.764044943820225
"510",510,2,"703","Unknown",0.25
"511",511,98,"1103 1102 1101","Unknown",0.841836734693878
"512",512,262,"1103 702 1102 703 1101 701","Unknown",0.833969465648855
"513",513,134,"1103 1102 1101","Unknown",0.828358208955224
"514",514,1437,"491 492 991 493","Prescribed Fire",0.953723034098817
"515",515,104,"1102 1101 1103","Unknown",0.846153846153846
"516",516,298,"1102 1101 1103","Unknown",0.880872483221476
"517",517,226,"1103 1102 1101","Unknown",0.827433628318584
"518",518,4,"1103","Unknown",0.375
"519",519,1,"1101","Unknown",0
"520",520,114,"1103 1102 1101","Unknown",0.824561403508772
"521",521,1,"1101","Unknown",0
